as_of_date,security_id,issuer_id,ticker,stock_code,stock_name,exchange,country,universe,native_taxonomy_label,taxonomy_source,taxonomy_version,icb_proxy_level1,icb_proxy_level3,mapping_version,mapping_method,confidence_score,confidence_band,mapping_effective_date,source_url,source_ts,run_id,effective_from,effective_to,is_current
2026-01-31,KRX:069960,KRX:069960,069960,069960,현대백화점,KRX,kr,kospi200,백화점과일반상점,naver_wics_primary,2026-01-31,Consumer Discretionary,Retailers,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:071050,KRX:071050,071050,071050,한국금융지주,KRX,kr,kospi200,증권,naver_wics_primary,2026-01-31,Financials,Financial Services,kr_icb_proxy_v1,native_label_exact,0.86,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:071320,KRX:071320,071320,071320,지역난방공사,KRX,kr,kospi200,복합유틸리티,naver_wics_primary,2026-01-31,Utilities,Utilities,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:071970,KRX:071970,071970,071970,HD현대마린엔진,KRX,kr,kospi200,조선,naver_wics_primary,2026-01-31,Industrials,Industrial Engineering,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:073240,KRX:073240,073240,073240,금호타이어,KRX,kr,kospi200,자동차부품,naver_wics_primary,2026-01-31,Consumer Discretionary,Automobiles and Parts,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:074600,KRX:074600,074600,074600,원익QnC,KRX,kr,kosdaq150,반도체와반도체장비,naver_wics_primary,2026-01-31,Technology,Semiconductors and Semiconductor Equipment,kr_icb_proxy_v1,native_label_exact,0.9,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:078340,KRX:078340,078340,078340,컴투스,KRX,kr,kosdaq150,게임엔터테인먼트,naver_wics_primary,2026-01-31,Consumer Discretionary,Media,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:078600,KRX:078600,078600,078600,대주전자재료,KRX,kr,kosdaq150,전자장비와기기,naver_wics_primary,2026-01-31,Technology,Technology Hardware and Equipment,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:078930,KRX:078930,078930,078930,GS,KRX,kr,kospi200,석유와가스,naver_wics_primary,2026-01-31,Energy,"Oil, Gas and Coal",kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:079370,KRX:079370,079370,079370,제우스,KRX,kr,kosdaq150,반도체와반도체장비,naver_wics_primary,2026-01-31,Technology,Semiconductors and Semiconductor Equipment,kr_icb_proxy_v1,native_label_exact,0.9,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:079550,KRX:079550,079550,079550,LIG넥스원,KRX,kr,kospi200,우주항공과국방,naver_wics_primary,2026-01-31,Industrials,Industrial Engineering,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:080220,KRX:080220,080220,080220,제주반도체,KRX,kr,kosdaq150,반도체와반도체장비,naver_wics_primary,2026-01-31,Technology,Semiconductors and Semiconductor Equipment,kr_icb_proxy_v1,native_label_exact,0.9,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:081660,KRX:081660,081660,081660,미스토홀딩스,KRX,kr,kospi200,"섬유,의류,신발,호화품",naver_wics_primary,2026-01-31,Consumer Discretionary,Personal Goods,kr_icb_proxy_v1,native_label_exact,0.83,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:082270,KRX:082270,082270,082270,젬백스,KRX,kr,kosdaq150,반도체와반도체장비,naver_wics_primary,2026-01-31,Technology,Semiconductors and Semiconductor Equipment,kr_icb_proxy_v1,native_label_exact,0.9,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:082740,KRX:082740,082740,082740,한화엔진,KRX,kr,kospi200,조선,naver_wics_primary,2026-01-31,Industrials,Industrial Engineering,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:083650,KRX:083650,083650,083650,비에이치아이,KRX,kr,kosdaq150,에너지장비및서비스,naver_wics_primary,2026-01-31,Energy,"Oil, Gas and Coal",kr_icb_proxy_v1,native_label_exact,0.82,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:084370,KRX:084370,084370,084370,유진테크,KRX,kr,kosdaq150,반도체와반도체장비,naver_wics_primary,2026-01-31,Technology,Semiconductors and Semiconductor Equipment,kr_icb_proxy_v1,native_label_exact,0.9,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:085660,KRX:085660,085660,085660,차바이오텍,KRX,kr,kosdaq150,건강관리업체및서비스,naver_wics_primary,2026-01-31,Health Care,Health Care Equipment and Services,kr_icb_proxy_v1,native_label_exact,0.83,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:086280,KRX:086280,086280,086280,현대글로비스,KRX,kr,kospi200,항공화물운송과물류,naver_wics_primary,2026-01-31,Industrials,Transportation,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:086450,KRX:086450,086450,086450,동국제약,KRX,kr,kosdaq150,제약,naver_wics_primary,2026-01-31,Health Care,Pharmaceuticals and Biotechnology,kr_icb_proxy_v1,native_label_exact,0.88,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:086520,KRX:086520,086520,086520,에코프로,KRX,kr,kosdaq150,화학,naver_wics_primary,2026-01-31,Basic Materials,Chemicals,kr_icb_proxy_v1,native_label_exact,0.86,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:086790,KRX:086790,086790,086790,하나금융지주,KRX,kr,kospi200,은행,naver_wics_primary,2026-01-31,Financials,Banks,kr_icb_proxy_v1,native_label_exact,0.88,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:086900,KRX:086900,086900,086900,메디톡스,KRX,kr,kosdaq150,생물공학,naver_wics_primary,2026-01-31,Health Care,Pharmaceuticals and Biotechnology,kr_icb_proxy_v1,native_label_exact,0.86,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:087010,KRX:087010,087010,087010,펩트론,KRX,kr,kosdaq150,생물공학,naver_wics_primary,2026-01-31,Health Care,Pharmaceuticals and Biotechnology,kr_icb_proxy_v1,native_label_exact,0.86,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:088350,KRX:088350,088350,088350,한화생명,KRX,kr,kospi200,생명보험,naver_wics_primary,2026-01-31,Financials,Insurance,kr_icb_proxy_v1,native_label_exact,0.86,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:089030,KRX:089030,089030,089030,테크윙,KRX,kr,kosdaq150,반도체와반도체장비,naver_wics_primary,2026-01-31,Technology,Semiconductors and Semiconductor Equipment,kr_icb_proxy_v1,native_label_exact,0.9,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:090430,KRX:090430,090430,090430,아모레퍼시픽,KRX,kr,kospi200,화장품,naver_wics_primary,2026-01-31,Consumer Discretionary,Personal Goods,kr_icb_proxy_v1,native_label_exact,0.83,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:093370,KRX:093370,093370,093370,후성,KRX,kr,kospi200,화학,naver_wics_primary,2026-01-31,Basic Materials,Chemicals,kr_icb_proxy_v1,native_label_exact,0.86,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:095340,KRX:095340,095340,095340,ISC,KRX,kr,kosdaq150,반도체와반도체장비,naver_wics_primary,2026-01-31,Technology,Semiconductors and Semiconductor Equipment,kr_icb_proxy_v1,native_label_exact,0.9,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:095610,KRX:095610,095610,095610,테스,KRX,kr,kosdaq150,반도체와반도체장비,naver_wics_primary,2026-01-31,Technology,Semiconductors and Semiconductor Equipment,kr_icb_proxy_v1,native_label_exact,0.9,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:095660,KRX:095660,095660,095660,네오위즈,KRX,kr,kosdaq150,게임엔터테인먼트,naver_wics_primary,2026-01-31,Consumer Discretionary,Media,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:096530,KRX:096530,096530,096530,씨젠,KRX,kr,kosdaq150,생명과학도구및서비스,naver_wics_primary,2026-01-31,Health Care,Health Care Equipment and Services,kr_icb_proxy_v1,native_label_exact,0.82,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:096770,KRX:096770,096770,096770,SK이노베이션,KRX,kr,kospi200,석유와가스,naver_wics_primary,2026-01-31,Energy,"Oil, Gas and Coal",kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:097950,KRX:097950,097950,097950,CJ제일제당,KRX,kr,kospi200,식품,naver_wics_primary,2026-01-31,Consumer Staples,"Food, Beverage and Tobacco",kr_icb_proxy_v1,native_label_exact,0.85,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:098460,KRX:098460,098460,098460,고영,KRX,kr,kosdaq150,전자장비와기기,naver_wics_primary,2026-01-31,Technology,Technology Hardware and Equipment,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:101360,KRX:101360,101360,101360,에코앤드림,KRX,kr,kosdaq150,화학,naver_wics_primary,2026-01-31,Basic Materials,Chemicals,kr_icb_proxy_v1,native_label_exact,0.86,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:101490,KRX:101490,101490,101490,에스앤에스텍,KRX,kr,kosdaq150,반도체와반도체장비,naver_wics_primary,2026-01-31,Technology,Semiconductors and Semiconductor Equipment,kr_icb_proxy_v1,native_label_exact,0.9,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:101730,KRX:101730,101730,101730,위메이드맥스,KRX,kr,kosdaq150,게임엔터테인먼트,naver_wics_primary,2026-01-31,Consumer Discretionary,Media,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:103140,KRX:103140,103140,103140,풍산,KRX,kr,kospi200,비철금속,naver_wics_primary,2026-01-31,Basic Materials,Basic Resources,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:105560,KRX:105560,105560,105560,KB금융,KRX,kr,kospi200,은행,naver_wics_primary,2026-01-31,Financials,Banks,kr_icb_proxy_v1,native_label_exact,0.88,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:108490,KRX:108490,108490,108490,로보티즈,KRX,kr,kosdaq150,기계,naver_wics_primary,2026-01-31,Industrials,Industrial Engineering,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:108860,KRX:108860,108860,108860,셀바스AI,KRX,kr,kosdaq150,건강관리장비와용품,naver_wics_primary,2026-01-31,Health Care,Health Care Equipment and Services,kr_icb_proxy_v1,native_label_exact,0.85,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:111770,KRX:111770,111770,111770,영원무역,KRX,kr,kospi200,"섬유,의류,신발,호화품",naver_wics_primary,2026-01-31,Consumer Discretionary,Personal Goods,kr_icb_proxy_v1,native_label_exact,0.83,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:112040,KRX:112040,112040,112040,위메이드,KRX,kr,kosdaq150,게임엔터테인먼트,naver_wics_primary,2026-01-31,Consumer Discretionary,Media,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:112610,KRX:112610,112610,112610,씨에스윈드,KRX,kr,kospi200,에너지장비및서비스,naver_wics_primary,2026-01-31,Energy,"Oil, Gas and Coal",kr_icb_proxy_v1,native_label_exact,0.82,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:114090,KRX:114090,114090,114090,GKL,KRX,kr,kospi200,"호텔,레스토랑,레저",naver_wics_primary,2026-01-31,Consumer Discretionary,Travel and Leisure,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:120110,KRX:120110,120110,120110,코오롱인더,KRX,kr,kospi200,화학,naver_wics_primary,2026-01-31,Basic Materials,Chemicals,kr_icb_proxy_v1,native_label_exact,0.86,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:121600,KRX:121600,121600,121600,나노신소재,KRX,kr,kosdaq150,화학,naver_wics_primary,2026-01-31,Basic Materials,Chemicals,kr_icb_proxy_v1,native_label_exact,0.86,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:122870,KRX:122870,122870,122870,와이지엔터테인먼트,KRX,kr,kosdaq150,방송과엔터테인먼트,naver_wics_primary,2026-01-31,Consumer Discretionary,Media,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:128940,KRX:128940,128940,128940,한미약품,KRX,kr,kospi200,제약,naver_wics_primary,2026-01-31,Health Care,Pharmaceuticals and Biotechnology,kr_icb_proxy_v1,native_label_exact,0.88,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:131290,KRX:131290,131290,131290,티에스이,KRX,kr,kosdaq150,반도체와반도체장비,naver_wics_primary,2026-01-31,Technology,Semiconductors and Semiconductor Equipment,kr_icb_proxy_v1,native_label_exact,0.9,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:131970,KRX:131970,131970,131970,두산테스나,KRX,kr,kosdaq150,반도체와반도체장비,naver_wics_primary,2026-01-31,Technology,Semiconductors and Semiconductor Equipment,kr_icb_proxy_v1,native_label_exact,0.9,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:137310,KRX:137310,137310,137310,에스디바이오센서,KRX,kr,kospi200,건강관리장비와용품,naver_wics_primary,2026-01-31,Health Care,Health Care Equipment and Services,kr_icb_proxy_v1,native_label_exact,0.85,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:137400,KRX:137400,137400,137400,피엔티,KRX,kr,kosdaq150,전기제품,naver_wics_primary,2026-01-31,Industrials,Industrial Engineering,kr_icb_proxy_v1,native_label_exact,0.83,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:138040,KRX:138040,138040,138040,메리츠금융지주,KRX,kr,kospi200,증권,naver_wics_primary,2026-01-31,Financials,Financial Services,kr_icb_proxy_v1,native_label_exact,0.86,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:138930,KRX:138930,138930,138930,BNK금융지주,KRX,kr,kospi200,은행,naver_wics_primary,2026-01-31,Financials,Banks,kr_icb_proxy_v1,native_label_exact,0.88,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:139130,KRX:139130,139130,139130,iM금융지주,KRX,kr,kospi200,은행,naver_wics_primary,2026-01-31,Financials,Banks,kr_icb_proxy_v1,native_label_exact,0.88,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:139480,KRX:139480,139480,139480,이마트,KRX,kr,kospi200,백화점과일반상점,naver_wics_primary,2026-01-31,Consumer Discretionary,Retailers,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:140410,KRX:140410,140410,140410,메지온,KRX,kr,kosdaq150,식품,naver_wics_primary,2026-01-31,Consumer Staples,"Food, Beverage and Tobacco",kr_icb_proxy_v1,native_label_exact,0.85,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:140860,KRX:140860,140860,140860,파크시스템스,KRX,kr,kosdaq150,전자장비와기기,naver_wics_primary,2026-01-31,Technology,Technology Hardware and Equipment,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:141080,KRX:141080,141080,141080,리가켐바이오,KRX,kr,kosdaq150,제약,naver_wics_primary,2026-01-31,Health Care,Pharmaceuticals and Biotechnology,kr_icb_proxy_v1,native_label_exact,0.88,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:145020,KRX:145020,145020,145020,휴젤,KRX,kr,kosdaq150,생물공학,naver_wics_primary,2026-01-31,Health Care,Pharmaceuticals and Biotechnology,kr_icb_proxy_v1,native_label_exact,0.86,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:160190,KRX:160190,160190,160190,하이젠알앤엠,KRX,kr,kosdaq150,기계,naver_wics_primary,2026-01-31,Industrials,Industrial Engineering,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:161390,KRX:161390,161390,161390,한국타이어앤테크놀로지,KRX,kr,kospi200,자동차부품,naver_wics_primary,2026-01-31,Consumer Discretionary,Automobiles and Parts,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:161580,KRX:161580,161580,161580,필옵틱스,KRX,kr,kosdaq150,전자장비와기기,naver_wics_primary,2026-01-31,Technology,Technology Hardware and Equipment,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:161890,KRX:161890,161890,161890,한국콜마,KRX,kr,kospi200,화장품,naver_wics_primary,2026-01-31,Consumer Discretionary,Personal Goods,kr_icb_proxy_v1,native_label_exact,0.83,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:166090,KRX:166090,166090,166090,하나머티리얼즈,KRX,kr,kosdaq150,반도체와반도체장비,naver_wics_primary,2026-01-31,Technology,Semiconductors and Semiconductor Equipment,kr_icb_proxy_v1,native_label_exact,0.9,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:171090,KRX:171090,171090,171090,선익시스템,KRX,kr,kosdaq150,디스플레이장비및부품,naver_wics_primary,2026-01-31,Technology,Technology Hardware and Equipment,kr_icb_proxy_v1,native_label_exact,0.83,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:175330,KRX:175330,175330,175330,JB금융지주,KRX,kr,kospi200,은행,naver_wics_primary,2026-01-31,Financials,Banks,kr_icb_proxy_v1,native_label_exact,0.88,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:178320,KRX:178320,178320,178320,서진시스템,KRX,kr,kosdaq150,전기장비,naver_wics_primary,2026-01-31,Industrials,Industrial Engineering,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:179900,KRX:179900,179900,179900,유티아이,KRX,kr,kosdaq150,핸드셋,naver_wics_primary,2026-01-31,Technology,Technology Hardware and Equipment,kr_icb_proxy_v1,native_label_exact,0.83,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:180640,KRX:180640,180640,180640,한진칼,KRX,kr,kospi200,항공사,naver_wics_primary,2026-01-31,Industrials,Transportation,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:183300,KRX:183300,183300,183300,코미코,KRX,kr,kosdaq150,반도체와반도체장비,naver_wics_primary,2026-01-31,Technology,Semiconductors and Semiconductor Equipment,kr_icb_proxy_v1,native_label_exact,0.9,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:185750,KRX:185750,185750,185750,종근당,KRX,kr,kospi200,제약,naver_wics_primary,2026-01-31,Health Care,Pharmaceuticals and Biotechnology,kr_icb_proxy_v1,native_label_exact,0.88,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:189300,KRX:189300,189300,189300,인텔리안테크,KRX,kr,kosdaq150,통신장비,naver_wics_primary,2026-01-31,Technology,Technology Hardware and Equipment,kr_icb_proxy_v1,native_label_exact,0.83,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
